Date and Time,Open,High,Low,Close,Volume
22/02/2021 18:53,134.38829119,134.38829119,134.38829119,134.38829119,250
22/02/2021 18:54,134.37278902,134.37278902,134.37278902,134.37278902,255
22/02/2021 18:55,134.37278902,134.37278902,134.37278902,134.37278902,3
22/02/2021 18:56,134.37278902,134.37278902,134.37278902,134.37278902,4
22/02/2021 18:57,134.37278902,134.37278902,134.35728686,134.37278902,736
22/02/2021 18:58,134.37278902,134.37278902,134.37278902,134.37278902,222
22/02/2021 18:59,134.37278902,134.37278902,134.35728686,134.35728686,2
22/02/2021 19:00,134.35728686,134.35728686,134.35728686,134.35728686,201
22/02/2021 19:01,134.37278902,134.37278902,134.37278902,134.37278902,490
22/02/2021 19:02,134.37278902,134.37278902,134.37278902,134.37278902,12
22/02/2021 19:03,134.37278902,134.37278902,134.37278902,134.37278902,1
22/02/2021 19:04,134.37278902,134.37278902,134.37278902,134.37278902,8
22/02/2021 19:05,134.35728686,134.37278902,134.35728686,134.35728686,82
22/02/2021 19:06,134.35728686,134.37278902,134.35728686,134.37278902,4
22/02/2021 19:07,134.37278902,134.37278902,134.35728686,134.35728686,10
22/02/2021 19:08,134.37278902,134.37278902,134.35728686,134.35728686,5
22/02/2021 19:09,134.35728686,134.37278902,134.35728686,134.37278902,105
22/02/2021 19:10,134.37278902,134.37278902,134.37278902,134.37278902,2
22/02/2021 19:11,134.37278902,134.37278902,134.37278902,134.37278902,0
22/02/2021 19:12,134.37278902,134.37278902,134.37278902,134.37278902,0
22/02/2021 19:13,134.37278902,134.37278902,134.35728686,134.37278902,31
22/02/2021 19:14,134.37278902,134.37278902,134.35728686,134.35728686,9
22/02/2021 19:15,134.37278902,134.37278902,134.35728686,134.35728686,6
22/02/2021 19:16,134.35728686,134.35728686,134.34178469,134.34178469,883
22/02/2021 19:17,134.34178469,134.35728686,134.34178469,134.35728686,2
22/02/2021 19:18,134.34178469,134.34178469,134.34178469,134.34178469,2
22/02/2021 19:19,134.35728686,134.35728686,134.34178469,134.34178469,19
22/02/2021 19:20,134.35728686,134.35728686,134.35728686,134.35728686,92
22/02/2021 19:21,134.35728686,134.35728686,134.34178469,134.34178469,120
22/02/2021 19:22,134.35728686,134.35728686,134.35728686,134.35728686,1
22/02/2021 19:23,134.35728686,134.35728686,134.34178469,134.34178469,7
22/02/2021 19:24,134.34178469,134.35728686,134.34178469,134.35728686,616
22/02/2021 19:25,134.35728686,134.35728686,134.35728686,134.35728686,0
22/02/2021 19:26,134.35728686,134.35728686,134.35728686,134.35728686,1
22/02/2021 19:27,134.34178469,134.35728686,134.34178469,134.35728686,4
22/02/2021 19:28,134.35728686,134.35728686,134.35728686,134.35728686,1
22/02/2021 19:29,134.35728686,134.35728686,134.34178469,134.34178469,103
22/02/2021 19:30,134.34178469,134.34178469,134.34178469,134.34178469,1924
22/02/2021 19:31,134.34178469,134.34178469,134.32628252,134.32628252,615
22/02/2021 19:32,134.32628252,134.32628252,134.31078035,134.31078035,1150
22/02/2021 19:33,134.31078035,134.31078035,134.31078035,134.31078035,0
22/02/2021 19:34,134.31078035,134.31078035,134.31078035,134.31078035,52
22/02/2021 19:35,134.31078035,134.31078035,134.31078035,134.31078035,0
22/02/2021 19:36,134.32628252,134.32628252,134.31078035,134.31078035,8
22/02/2021 19:37,134.31078035,134.31078035,134.31078035,134.31078035,10
22/02/2021 19:38,134.31078035,134.31078035,134.31078035,134.31078035,22
22/02/2021 19:39,134.31078035,134.31078035,134.31078035,134.31078035,133
22/02/2021 19:40,134.31078035,134.31078035,134.31078035,134.31078035,1
22/02/2021 19:41,134.31078035,134.31078035,134.31078035,134.31078035,1
22/02/2021 19:42,134.31078035,134.31078035,134.31078035,134.31078035,310
22/02/2021 19:43,134.31078035,134.31078035,134.31078035,134.31078035,337
22/02/2021 19:44,134.29527818,134.29527818,134.29527818,134.29527818,2
22/02/2021 19:45,134.31078035,134.31078035,134.31078035,134.31078035,650
22/02/2021 19:46,134.31078035,134.31078035,134.31078035,134.31078035,686
22/02/2021 19:47,134.31078035,134.31078035,134.31078035,134.31078035,336
22/02/2021 19:48,134.31078035,134.31078035,134.31078035,134.31078035,201
22/02/2021 19:49,134.31078035,134.31078035,134.31078035,134.31078035,55
22/02/2021 19:50,134.31078035,134.31078035,134.31078035,134.31078035,52
22/02/2021 19:51,134.31078035,134.31078035,134.31078035,134.31078035,0
22/02/2021 19:52,134.31078035,134.31078035,134.31078035,134.31078035,299
22/02/2021 19:53,134.31078035,134.31078035,134.31078035,134.31078035,0
22/02/2021 19:54,134.31078035,134.31078035,134.31078035,134.31078035,771
22/02/2021 19:55,134.31078035,134.31078035,134.31078035,134.31078035,70
22/02/2021 19:56,134.31078035,134.31078035,134.31078035,134.31078035,569
22/02/2021 19:57,134.31078035,134.31078035,134.31078035,134.31078035,9
22/02/2021 19:58,134.31078035,134.31078035,134.31078035,134.31078035,8
22/02/2021 19:59,134.31078035,134.31078035,134.31078035,134.31078035,8
22/02/2021 20:00,134.31078035,134.31078035,134.31078035,134.31078035,7
22/02/2021 20:01,134.31078035,134.31078035,134.31078035,134.31078035,547
22/02/2021 20:02,134.32628252,134.32628252,134.32628252,134.32628252,1
22/02/2021 20:03,134.32628252,134.32628252,134.32628252,134.32628252,1
22/02/2021 20:04,134.32628252,134.32628252,134.32628252,134.32628252,0
22/02/2021 20:05,134.32628252,134.32628252,134.32628252,134.32628252,0
22/02/2021 20:06,134.32628252,134.32628252,134.32628252,134.32628252,630
22/02/2021 20:07,134.32628252,134.32628252,134.32628252,134.32628252,3
22/02/2021 20:08,134.32628252,134.32628252,134.32628252,134.32628252,0
22/02/2021 20:09,134.32628252,134.32628252,134.32628252,134.32628252,18
22/02/2021 20:10,134.32628252,134.32628252,134.32628252,134.32628252,1
22/02/2021 20:11,134.32628252,134.32628252,134.32628252,134.32628252,200
22/02/2021 20:12,134.32628252,134.32628252,134.32628252,134.32628252,0
22/02/2021 20:13,134.32628252,134.32628252,134.32628252,134.32628252,0
22/02/2021 20:14,134.34178469,134.34178469,134.34178469,134.34178469,1
22/02/2021 20:15,134.34178469,134.34178469,134.34178469,134.34178469,1
22/02/2021 20:16,134.34178469,134.34178469,134.34178469,134.34178469,0
22/02/2021 20:17,134.32628252,134.32628252,134.32628252,134.32628252,1
22/02/2021 20:18,134.32628252,134.32628252,134.32628252,134.32628252,202
22/02/2021 20:19,134.32628252,134.32628252,134.32628252,134.32628252,0
22/02/2021 20:20,134.34178469,134.34178469,134.34178469,134.34178469,664
22/02/2021 20:21,134.34178469,134.34178469,134.34178469,134.34178469,45
22/02/2021 20:22,134.34178469,134.34178469,134.34178469,134.34178469,52
22/02/2021 20:23,134.34178469,134.34178469,134.32628252,134.32628252,24
22/02/2021 20:24,134.34178469,134.34178469,134.34178469,134.34178469,116
22/02/2021 20:25,134.34178469,134.35728686,134.34178469,134.35728686,488
22/02/2021 20:26,134.35728686,134.37278902,134.35728686,134.37278902,808
22/02/2021 20:27,134.37278902,134.37278902,134.35728686,134.37278902,23
22/02/2021 20:28,134.35728686,134.37278902,134.35728686,134.35728686,473
22/02/2021 20:29,134.35728686,134.35728686,134.34178469,134.34178469,113
22/02/2021 20:30,134.35728686,134.35728686,134.35728686,134.35728686,176
22/02/2021 20:31,134.35728686,134.37278902,134.35728686,134.37278902,79
22/02/2021 20:32,134.35728686,134.37278902,134.35728686,134.37278902,117
22/02/2021 20:33,134.35728686,134.37278902,134.35728686,134.37278902,10
22/02/2021 20:34,134.37278902,134.37278902,134.37278902,134.37278902,0
22/02/2021 20:35,134.35728686,134.35728686,134.35728686,134.35728686,340
22/02/2021 20:36,134.35728686,134.35728686,134.35728686,134.35728686,1
22/02/2021 20:37,134.34178469,134.35728686,134.34178469,134.35728686,82
22/02/2021 20:38,134.34178469,134.35728686,134.34178469,134.35728686,7
22/02/2021 20:39,134.35728686,134.35728686,134.35728686,134.35728686,432
22/02/2021 20:40,134.35728686,134.35728686,134.35728686,134.35728686,26
22/02/2021 20:41,134.35728686,134.37278902,134.35728686,134.37278902,374
22/02/2021 20:42,134.35728686,134.37278902,134.35728686,134.35728686,290
22/02/2021 20:43,134.35728686,134.35728686,134.35728686,134.35728686,15
22/02/2021 20:44,134.35728686,134.35728686,134.35728686,134.35728686,591
22/02/2021 20:45,134.35728686,134.35728686,134.35728686,134.35728686,1
22/02/2021 20:46,134.35728686,134.35728686,134.35728686,134.35728686,1
22/02/2021 20:47,134.35728686,134.35728686,134.35728686,134.35728686,0
22/02/2021 20:48,134.35728686,134.35728686,134.35728686,134.35728686,0
22/02/2021 20:49,134.35728686,134.35728686,134.35728686,134.35728686,8
22/02/2021 20:50,134.35728686,134.35728686,134.35728686,134.35728686,2
22/02/2021 20:51,134.35728686,134.35728686,134.35728686,134.35728686,853
22/02/2021 20:52,134.35728686,134.35728686,134.35728686,134.35728686,6
22/02/2021 20:53,134.35728686,134.35728686,134.35728686,134.35728686,4
22/02/2021 20:54,134.35728686,134.35728686,134.35728686,134.35728686,35
22/02/2021 20:55,134.35728686,134.37278902,134.35728686,134.35728686,9
22/02/2021 20:56,134.35728686,134.35728686,134.35728686,134.35728686,14
22/02/2021 20:57,134.35728686,134.37278902,134.35728686,134.35728686,1790
22/02/2021 20:58,134.35728686,134.35728686,134.35728686,134.35728686,4
22/02/2021 20:59,134.35728686,134.35728686,134.35728686,134.35728686,1
22/02/2021 21:00,134.35728686,134.35728686,134.35728686,134.35728686,14
22/02/2021 21:01,134.35728686,134.35728686,134.35728686,134.35728686,123
22/02/2021 21:02,134.35728686,134.35728686,134.35728686,134.35728686,15
22/02/2021 21:03,134.35728686,134.35728686,134.35728686,134.35728686,2
22/02/2021 21:04,134.35728686,134.35728686,134.35728686,134.35728686,5
22/02/2021 21:05,134.37278902,134.37278902,134.35728686,134.35728686,20
22/02/2021 21:06,134.35728686,134.35728686,134.35728686,134.35728686,5
22/02/2021 21:07,134.35728686,134.35728686,134.35728686,134.35728686,3
22/02/2021 21:08,134.35728686,134.37278902,134.35728686,134.35728686,97
22/02/2021 21:09,134.35728686,134.35728686,134.35728686,134.35728686,20
22/02/2021 21:10,134.35728686,134.37278902,134.35728686,134.35728686,119
22/02/2021 21:11,134.35728686,134.37278902,134.35728686,134.35728686,22
22/02/2021 21:12,134.35728686,134.37278902,134.35728686,134.35728686,58
22/02/2021 21:13,134.35728686,134.37278902,134.35728686,134.37278902,685
22/02/2021 21:14,134.38829119,134.38829119,134.38829119,134.38829119,21
22/02/2021 21:15,134.37278902,134.38829119,134.37278902,134.38829119,5
22/02/2021 21:16,134.38829119,134.38829119,134.38829119,134.38829119,3
22/02/2021 21:17,134.38829119,134.38829119,134.37278902,134.37278902,693
22/02/2021 21:18,134.37278902,134.37278902,134.37278902,134.37278902,557
22/02/2021 21:19,134.37278902,134.38829119,134.37278902,134.37278902,30
22/02/2021 21:20,134.37278902,134.40379336,134.37278902,134.38829119,1593
22/02/2021 21:21,134.38829119,134.40379336,134.38829119,134.40379336,487
22/02/2021 21:22,134.38829119,134.40379336,134.38829119,134.40379336,474
22/02/2021 21:23,134.40379336,134.41929553,134.40379336,134.41929553,1546
22/02/2021 21:24,134.40379336,134.40379336,134.38829119,134.38829119,1697
22/02/2021 21:25,134.40379336,134.40379336,134.38829119,134.38829119,21
22/02/2021 21:26,134.38829119,134.40379336,134.38829119,134.40379336,12
22/02/2021 21:27,134.40379336,134.40379336,134.38829119,134.38829119,11
22/02/2021 21:28,134.38829119,134.38829119,134.38829119,134.38829119,7
22/02/2021 21:29,134.38829119,134.40379336,134.38829119,134.38829119,59
22/02/2021 21:30,134.38829119,134.38829119,134.38829119,134.38829119,7
22/02/2021 21:31,134.38829119,134.38829119,134.38829119,134.38829119,0
22/02/2021 21:32,134.40379336,134.40379336,134.38829119,134.40379336,7
22/02/2021 21:33,134.38829119,134.40379336,134.38829119,134.38829119,5
22/02/2021 21:34,134.38829119,134.38829119,134.38829119,134.38829119,4
22/02/2021 21:35,134.38829119,134.38829119,134.38829119,134.38829119,0
22/02/2021 21:36,134.38829119,134.40379336,134.38829119,134.38829119,23
22/02/2021 21:37,134.38829119,134.40379336,134.37278902,134.37278902,1180
22/02/2021 21:38,134.37278902,134.37278902,134.37278902,134.37278902,3
22/02/2021 21:39,134.37278902,134.38829119,134.37278902,134.37278902,14
22/02/2021 21:40,134.37278902,134.38829119,134.37278902,134.38829119,9
22/02/2021 21:41,134.38829119,134.38829119,134.37278902,134.38829119,119
22/02/2021 21:42,134.38829119,134.38829119,134.37278902,134.38829119,6
22/02/2021 21:43,134.38829119,134.38829119,134.38829119,134.38829119,1
22/02/2021 21:44,134.37278902,134.37278902,134.37278902,134.37278902,4
22/02/2021 21:45,134.37278902,134.37278902,134.37278902,134.37278902,12
22/02/2021 21:46,134.37278902,134.37278902,134.37278902,134.37278902,2
22/02/2021 21:47,134.37278902,134.37278902,134.37278902,134.37278902,0
22/02/2021 21:48,134.38829119,134.38829119,134.38829119,134.38829119,3
22/02/2021 21:49,134.37278902,134.37278902,134.37278902,134.37278902,12
22/02/2021 21:50,134.38829119,134.38829119,134.37278902,134.37278902,27
22/02/2021 21:51,134.37278902,134.37278902,134.37278902,134.37278902,3
22/02/2021 21:52,134.38829119,134.38829119,134.37278902,134.37278902,16
22/02/2021 21:53,134.37278902,134.38829119,134.37278902,134.37278902,25
22/02/2021 21:54,134.37278902,134.37278902,134.35728686,134.37278902,1555
22/02/2021 21:55,134.37278902,134.37278902,134.35728686,134.37278902,261
22/02/2021 21:56,134.37278902,134.37278902,134.37278902,134.37278902,2
22/02/2021 21:57,134.37278902,134.37278902,134.37278902,134.37278902,2
22/02/2021 21:58,134.37278902,134.37278902,134.37278902,134.37278902,3
22/02/2021 21:59,134.37278902,134.37278902,134.35728686,134.35728686,9
22/02/2021 22:00,134.37278902,134.37278902,134.35728686,134.35728686,30
22/02/2021 22:01,134.37278902,134.37278902,134.35728686,134.37278902,398
22/02/2021 22:02,134.37278902,134.37278902,134.37278902,134.37278902,7
22/02/2021 22:03,134.38829119,134.38829119,134.38829119,134.38829119,1
22/02/2021 22:04,134.38829119,134.38829119,134.37278902,134.38829119,10
22/02/2021 22:05,134.38829119,134.38829119,134.37278902,134.37278902,764
22/02/2021 22:06,134.37278902,134.37278902,134.35728686,134.35728686,390
22/02/2021 22:07,134.35728686,134.37278902,134.35728686,134.37278902,17
22/02/2021 22:08,134.37278902,134.37278902,134.37278902,134.37278902,3
22/02/2021 22:09,134.35728686,134.37278902,134.35728686,134.35728686,22
22/02/2021 22:10,134.35728686,134.37278902,134.35728686,134.37278902,12
22/02/2021 22:11,134.37278902,134.37278902,134.35728686,134.35728686,7
22/02/2021 22:12,134.37278902,134.37278902,134.35728686,134.35728686,13
22/02/2021 22:13,134.37278902,134.37278902,134.37278902,134.37278902,2
22/02/2021 22:14,134.37278902,134.37278902,134.37278902,134.37278902,2
22/02/2021 22:15,134.37278902,134.37278902,134.37278902,134.37278902,2
22/02/2021 22:16,134.37278902,134.37278902,134.37278902,134.37278902,2
22/02/2021 22:17,134.37278902,134.37278902,134.37278902,134.37278902,1
22/02/2021 22:18,134.37278902,134.37278902,134.37278902,134.37278902,2
22/02/2021 22:19,134.35728686,134.37278902,134.35728686,134.37278902,17
22/02/2021 22:20,134.37278902,134.37278902,134.35728686,134.35728686,15
22/02/2021 22:21,134.37278902,134.37278902,134.35728686,134.37278902,7
22/02/2021 22:22,134.35728686,134.37278902,134.35728686,134.37278902,8
22/02/2021 22:23,134.37278902,134.37278902,134.35728686,134.37278902,16
22/02/2021 22:24,134.35728686,134.37278902,134.35728686,134.37278902,120
22/02/2021 22:25,134.35728686,134.37278902,134.35728686,134.37278902,3
22/02/2021 22:26,134.35728686,134.37278902,134.35728686,134.35728686,10
22/02/2021 22:27,134.35728686,134.37278902,134.35728686,134.37278902,11
22/02/2021 22:28,134.37278902,134.37278902,134.37278902,134.37278902,3
22/02/2021 22:29,134.37278902,134.37278902,134.37278902,134.37278902,2
22/02/2021 22:30,134.37278902,134.37278902,134.37278902,134.37278902,3
22/02/2021 22:31,134.37278902,134.37278902,134.37278902,134.37278902,3
22/02/2021 22:32,134.37278902,134.37278902,134.35728686,134.35728686,16
22/02/2021 22:33,134.37278902,134.37278902,134.37278902,134.37278902,2
22/02/2021 22:34,134.37278902,134.37278902,134.35728686,134.35728686,5
22/02/2021 22:35,134.35728686,134.37278902,134.35728686,134.37278902,8
22/02/2021 22:36,134.37278902,134.37278902,134.34178469,134.34178469,662
22/02/2021 22:37,134.34178469,134.35728686,134.34178469,134.35728686,12
22/02/2021 22:38,134.35728686,134.35728686,134.35728686,134.35728686,2
22/02/2021 22:39,134.34178469,134.35728686,134.34178469,134.35728686,4
22/02/2021 22:40,134.35728686,134.35728686,134.34178469,134.35728686,105
22/02/2021 22:41,134.34178469,134.35728686,134.34178469,134.35728686,12
22/02/2021 22:42,134.34178469,134.35728686,134.34178469,134.35728686,11
22/02/2021 22:43,134.35728686,134.35728686,134.35728686,134.35728686,3
22/02/2021 22:44,134.35728686,134.35728686,134.35728686,134.35728686,2
22/02/2021 22:45,134.35728686,134.35728686,134.34178469,134.35728686,7
22/02/2021 22:46,134.35728686,134.35728686,134.35728686,134.35728686,3
22/02/2021 22:47,134.35728686,134.35728686,134.35728686,134.35728686,2
22/02/2021 22:48,134.34178469,134.35728686,134.34178469,134.35728686,3
22/02/2021 22:49,134.35728686,134.35728686,134.35728686,134.35728686,2
22/02/2021 22:50,134.35728686,134.35728686,134.35728686,134.35728686,5
22/02/2021 22:51,134.35728686,134.35728686,134.34178469,134.35728686,13
22/02/2021 22:52,134.35728686,134.35728686,134.34178469,134.35728686,14
22/02/2021 22:53,134.35728686,134.35728686,134.35728686,134.35728686,103
22/02/2021 22:54,134.34178469,134.35728686,134.34178469,134.35728686,10
22/02/2021 22:55,134.34178469,134.35728686,134.34178469,134.35728686,102
22/02/2021 22:56,134.34178469,134.35728686,134.34178469,134.35728686,364
22/02/2021 22:57,134.34178469,134.35728686,134.34178469,134.35728686,4
22/02/2021 22:58,134.34178469,134.35728686,134.34178469,134.35728686,4
22/02/2021 22:59,134.35728686,134.35728686,134.35728686,134.35728686,2
22/02/2021 23:00,134.35728686,134.35728686,134.35728686,134.35728686,4
22/02/2021 23:01,134.34178469,134.35728686,134.34178469,134.35728686,31
22/02/2021 23:02,134.35728686,134.35728686,134.35728686,134.35728686,2
22/02/2021 23:03,134.35728686,134.35728686,134.34178469,134.34178469,23
22/02/2021 23:04,134.34178469,134.35728686,134.34178469,134.35728686,4
22/02/2021 23:05,134.35728686,134.35728686,134.35728686,134.35728686,3
22/02/2021 23:06,134.35728686,134.35728686,134.35728686,134.35728686,3
22/02/2021 23:07,134.34178469,134.35728686,134.34178469,134.35728686,56
22/02/2021 23:08,134.35728686,134.35728686,134.35728686,134.35728686,1
22/02/2021 23:09,134.34178469,134.35728686,134.34178469,134.35728686,66
22/02/2021 23:10,134.34178469,134.35728686,134.34178469,134.35728686,8
22/02/2021 23:11,134.35728686,134.35728686,134.34178469,134.35728686,3
22/02/2021 23:12,134.35728686,134.35728686,134.35728686,134.35728686,3
22/02/2021 23:13,134.35728686,134.35728686,134.34178469,134.35728686,90
22/02/2021 23:14,134.34178469,134.35728686,134.34178469,134.35728686,12
22/02/2021 23:15,134.35728686,134.35728686,134.35728686,134.35728686,3
22/02/2021 23:16,134.35728686,134.35728686,134.35728686,134.35728686,102
22/02/2021 23:17,134.35728686,134.37278902,134.35728686,134.37278902,527
22/02/2021 23:18,134.35728686,134.35728686,134.34178469,134.34178469,365
22/02/2021 23:19,134.35728686,134.35728686,134.34178469,134.34178469,14
22/02/2021 23:20,134.34178469,134.35728686,134.34178469,134.35728686,3
22/02/2021 23:21,134.35728686,134.35728686,134.34178469,134.34178469,74
22/02/2021 23:22,134.35728686,134.35728686,134.35728686,134.35728686,3
22/02/2021 23:23,134.35728686,134.35728686,134.35728686,134.35728686,2
22/02/2021 23:24,134.35728686,134.35728686,134.35728686,134.35728686,3
22/02/2021 23:25,134.35728686,134.35728686,134.35728686,134.35728686,3
22/02/2021 23:26,134.34178469,134.35728686,134.34178469,134.35728686,4
22/02/2021 23:27,134.35728686,134.35728686,134.34178469,134.35728686,163
22/02/2021 23:28,134.34178469,134.35728686,134.34178469,134.35728686,234
22/02/2021 23:29,134.35728686,134.35728686,134.35728686,134.35728686,3
22/02/2021 23:30,134.35728686,134.35728686,134.35728686,134.35728686,44
22/02/2021 23:31,134.35728686,134.35728686,134.35728686,134.35728686,5
22/02/2021 23:32,134.34178469,134.35728686,134.34178469,134.35728686,70
22/02/2021 23:33,134.35728686,134.35728686,134.34178469,134.35728686,24
22/02/2021 23:34,134.35728686,134.35728686,134.35728686,134.35728686,3
22/02/2021 23:35,134.34178469,134.35728686,134.34178469,134.35728686,122
22/02/2021 23:36,134.34178469,134.34178469,134.32628252,134.32628252,496
22/02/2021 23:37,134.34178469,134.34178469,134.32628252,134.34178469,163
22/02/2021 23:38,134.34178469,134.34178469,134.34178469,134.34178469,105
22/02/2021 23:39,134.34178469,134.34178469,134.34178469,134.34178469,5
22/02/2021 23:40,134.34178469,134.34178469,134.34178469,134.34178469,4
22/02/2021 23:41,134.32628252,134.34178469,134.32628252,134.34178469,14
22/02/2021 23:42,134.34178469,134.34178469,134.32628252,134.32628252,54
22/02/2021 23:43,134.34178469,134.34178469,134.34178469,134.34178469,55
22/02/2021 23:44,134.34178469,134.34178469,134.34178469,134.34178469,5
22/02/2021 23:45,134.34178469,134.34178469,134.34178469,134.34178469,7
22/02/2021 23:46,134.34178469,134.34178469,134.34178469,134.34178469,4
22/02/2021 23:47,134.34178469,134.34178469,134.32628252,134.34178469,16
22/02/2021 23:48,134.34178469,134.34178469,134.34178469,134.34178469,24
22/02/2021 23:49,134.34178469,134.34178469,134.34178469,134.34178469,6
22/02/2021 23:50,134.34178469,134.34178469,134.34178469,134.34178469,5
22/02/2021 23:51,134.34178469,134.34178469,134.34178469,134.34178469,8
22/02/2021 23:52,134.32628252,134.34178469,134.32628252,134.34178469,8
22/02/2021 23:53,134.34178469,134.34178469,134.34178469,134.34178469,4
22/02/2021 23:54,134.34178469,134.34178469,134.34178469,134.34178469,22
22/02/2021 23:55,134.32628252,134.34178469,134.32628252,134.34178469,14
22/02/2021 23:56,134.34178469,134.34178469,134.34178469,134.34178469,3
22/02/2021 23:57,134.34178469,134.34178469,134.34178469,134.34178469,4
22/02/2021 23:58,134.34178469,134.34178469,134.34178469,134.34178469,7
22/02/2021 23:59,134.32628252,134.34178469,134.32628252,134.34178469,6
23/02/2021 00:00,134.34178469,134.34178469,134.34178469,134.34178469,807
23/02/2021 00:01,134.34178469,134.34178469,134.32628252,134.32628252,367
23/02/2021 00:02,134.34178469,134.34178469,134.34178469,134.34178469,69
23/02/2021 00:03,134.34178469,134.34178469,134.32628252,134.32628252,13
23/02/2021 00:04,134.34178469,134.34178469,134.32628252,134.32628252,50
23/02/2021 00:05,134.34178469,134.34178469,134.34178469,134.34178469,23
23/02/2021 00:06,134.34178469,134.34178469,134.34178469,134.34178469,3
23/02/2021 00:07,134.34178469,134.34178469,134.34178469,134.34178469,3
23/02/2021 00:08,134.32628252,134.34178469,134.32628252,134.34178469,18
23/02/2021 00:09,134.32628252,134.35728686,134.32628252,134.34178469,1017
23/02/2021 00:10,134.34178469,134.34178469,134.34178469,134.34178469,3
23/02/2021 00:11,134.34178469,134.34178469,134.32628252,134.32628252,6
23/02/2021 00:12,134.34178469,134.34178469,134.32628252,134.32628252,5
23/02/2021 00:13,134.34178469,134.34178469,134.32628252,134.34178469,34
23/02/2021 00:14,134.34178469,134.34178469,134.32628252,134.32628252,24
23/02/2021 00:15,134.32628252,134.34178469,134.32628252,134.34178469,17
23/02/2021 00:16,134.32628252,134.34178469,134.32628252,134.32628252,100
23/02/2021 00:17,134.32628252,134.34178469,134.32628252,134.32628252,16
23/02/2021 00:18,134.32628252,134.34178469,134.32628252,134.32628252,19
23/02/2021 00:19,134.32628252,134.34178469,134.32628252,134.32628252,41
23/02/2021 00:20,134.32628252,134.34178469,134.32628252,134.32628252,15
23/02/2021 00:21,134.34178469,134.34178469,134.32628252,134.32628252,285
23/02/2021 00:22,134.32628252,134.34178469,134.32628252,134.32628252,16
23/02/2021 00:23,134.32628252,134.34178469,134.32628252,134.32628252,17
23/02/2021 00:24,134.32628252,134.34178469,134.32628252,134.32628252,16
23/02/2021 00:25,134.32628252,134.34178469,134.32628252,134.34178469,22
23/02/2021 00:26,134.32628252,134.34178469,134.32628252,134.34178469,14
23/02/2021 00:27,134.34178469,134.34178469,134.34178469,134.34178469,1
23/02/2021 00:28,134.34178469,134.34178469,134.34178469,134.34178469,0
23/02/2021 00:29,134.32628252,134.34178469,134.32628252,134.34178469,7
23/02/2021 00:30,134.34178469,134.34178469,134.32628252,134.32628252,9
23/02/2021 00:31,134.32628252,134.34178469,134.32628252,134.32628252,37
23/02/2021 00:32,134.34178469,134.34178469,134.34178469,134.34178469,5
23/02/2021 00:33,134.34178469,134.34178469,134.34178469,134.34178469,5
23/02/2021 00:34,134.34178469,134.34178469,134.32628252,134.32628252,95
23/02/2021 00:35,134.34178469,134.34178469,134.32628252,134.32628252,43
23/02/2021 00:36,134.32628252,134.34178469,134.32628252,134.34178469,7
23/02/2021 00:37,134.32628252,134.34178469,134.32628252,134.34178469,15
23/02/2021 00:38,134.34178469,134.34178469,134.32628252,134.34178469,224
23/02/2021 00:39,134.34178469,134.34178469,134.32628252,134.34178469,356
23/02/2021 00:40,134.34178469,134.35728686,134.34178469,134.35728686,11
23/02/2021 00:41,134.34178469,134.35728686,134.34178469,134.35728686,81
23/02/2021 00:42,134.35728686,134.35728686,134.35728686,134.35728686,3
23/02/2021 00:43,134.34178469,134.35728686,134.34178469,134.35728686,2
23/02/2021 00:44,134.34178469,134.34178469,134.32628252,134.34178469,717
23/02/2021 00:45,134.34178469,134.34178469,134.34178469,134.34178469,6
23/02/2021 00:46,134.34178469,134.34178469,134.34178469,134.34178469,12
23/02/2021 00:47,134.34178469,134.34178469,134.34178469,134.34178469,0
23/02/2021 00:48,134.34178469,134.34178469,134.34178469,134.34178469,1
23/02/2021 00:49,134.34178469,134.34178469,134.34178469,134.34178469,5
23/02/2021 00:50,134.34178469,134.34178469,134.34178469,134.34178469,0
23/02/2021 00:51,134.34178469,134.34178469,134.34178469,134.34178469,5
23/02/2021 00:52,134.34178469,134.34178469,134.34178469,134.34178469,50
23/02/2021 00:53,134.34178469,134.34178469,134.32628252,134.34178469,768
23/02/2021 00:54,134.34178469,134.34178469,134.32628252,134.32628252,513
23/02/2021 00:55,134.34178469,134.35728686,134.34178469,134.35728686,100
23/02/2021 00:56,134.34178469,134.34178469,134.32628252,134.34178469,671
23/02/2021 00:57,134.35728686,134.35728686,134.34178469,134.34178469,2
23/02/2021 00:58,134.35728686,134.35728686,134.34178469,134.34178469,4
23/02/2021 00:59,134.34178469,134.34178469,134.34178469,134.34178469,0
23/02/2021 01:00,134.34178469,134.34178469,134.34178469,134.34178469,639
23/02/2021 01:01,134.34178469,134.34178469,134.34178469,134.34178469,723
23/02/2021 01:02,134.34178469,134.34178469,134.32628252,134.32628252,366
23/02/2021 01:03,134.34178469,134.34178469,134.32628252,134.34178469,280
23/02/2021 01:04,134.34178469,134.35728686,134.34178469,134.35728686,1264
23/02/2021 01:05,134.35728686,134.37278902,134.35728686,134.35728686,105
23/02/2021 01:06,134.35728686,134.35728686,134.35728686,134.35728686,16
23/02/2021 01:07,134.37278902,134.37278902,134.32628252,134.32628252,779
23/02/2021 01:08,134.34178469,134.34178469,134.32628252,134.32628252,1601
23/02/2021 01:09,134.31078035,134.32628252,134.31078035,134.31078035,1361
